"ROI.name"	"Organ"	"Number"	"ROI.id"	"point"	"x"	"y"
"Leaf.05"	"Leaf"	5	1	83	366.942892118249	-330.205583548927
"Leaf.05"	"Leaf"	5	1	84	354.723268123706	-327.642270799221
"Leaf.05"	"Leaf"	5	1	85	345.775832571598	-322.313405147782
"Leaf.08"	"Leaf"	8	2	1	323.269918766186	-291.945482989497
"Leaf.08"	"Leaf"	8	2	2	328.802857986446	-287.659971981578
"Leaf.08"	"Leaf"	8	2	3	333.148412845669	-284.545469738884
"Leaf.08"	"Leaf"	8	2	4	338.274640215043	-282.222557070213
"Leaf.08"	"Leaf"	8	2	5	341.831334766212	-279.495661816626
"Leaf.08"	"Leaf"	8	2	6	350.129378963617	-273.263928065269
"Leaf.08"	"Leaf"	8	2	7	354.488580152683	-268.184098217358
"Leaf.08"	"Leaf"	8	2	8	358.067108831599	-262.312678795423
"Leaf.08"	"Leaf"	8	2	9	363.635528509447	-252.917316013941
"Leaf.08"	"Leaf"	8	2	10	372.722433014907	-246.297975273478
"Leaf.08"	"Leaf"	8	2	11	376.699485746803	-239.643154075425
"Leaf.08"	"Leaf"	8	2	12	381.462669520786	-232.993791409309
"Leaf.08"	"Leaf"	8	2	13	389.763442984159	-226.368992136909
"Leaf.08"	"Leaf"	8	2	14	397.308107331098	-215.415013601095
"Leaf.08"	"Leaf"	8	2	15	402.849234349262	-209.950306030046
"Leaf.08"	"Leaf"	8	2	16	409.948977121758	-206.461843128087
"Leaf.08"	"Leaf"	8	2	17	414.690326767994	-202.957004630318
"Leaf.08"	"Leaf"	8	2	18	419.43167641423	-199.452166132549
"Leaf.08"	"Leaf"	8	2	19	426.143812197619	-195.174842922535
"Leaf.08"	"Leaf"	8	2	20	430.887891109823	-191.276938903723
"Leaf.08"	"Leaf"	8	2	21	435.621052958153	-188.951296969084
"Leaf.08"	"Leaf"	8	2	22	441.148533646476	-185.451917003251
"Leaf.08"	"Leaf"	8	2	23	446.665097270924	-183.524799121592
"Leaf.08"	"Leaf"	8	2	24	458.102207104739	-178.101030540069
"Leaf.08"	"Leaf"	8	2	25	460.859124283979	-177.334004359762
"Leaf.08"	"Leaf"	8	2	26	468.736810300656	-175.03019655287
"Leaf.08"	"Leaf"	8	2	27	472.282587787952	-173.875563383455
"Leaf.08"	"Leaf"	8	2	28	487.642165034294	-169.658284024746
"Leaf.08"	"Leaf"	8	2	29	502.166484451119	-172.510725512881
"Leaf.08"	"Leaf"	8	2	30	508.428240128128	-176.485048978809
"Leaf.08"	"Leaf"	8	2	31	511.556388700664	-178.865276232816
"Leaf.08"	"Leaf"	8	2	32	515.047580868591	-185.571953484268
"Leaf.08"	"Leaf"	8	2	33	515.776397325342	-193.831787958115
"Leaf.08"	"Leaf"	8	2	34	514.545344708812	-201.291845060033
"Leaf.08"	"Leaf"	8	2	35	513.336126220029	-205.607377993605
"Leaf.08"	"Leaf"	8	2	36	510.530082253358	-213.449583552693
"Leaf.08"	"Leaf"	8	2	37	507.726767552655	-220.898723590737
"Leaf.08"	"Leaf"	8	2	38	502.958125246735	-228.33421729894
"Leaf.08"	"Leaf"	8	2	39	495.82290201665	-236.932531974462
"Leaf.08"	"Leaf"	8	2	40	490.680299051466	-241.613837769393
"Leaf.08"	"Leaf"	8	2	41	485.885469683933	-245.516460252674
"Leaf.08"	"Leaf"	8	2	42	475.803846871385	-254.236872392901
"Leaf.08"	"Leaf"	8	2	43	461.683711121984	-262.22600981615
"Leaf.08"	"Leaf"	8	2	44	455.324401141184	-266.577060839341
"Leaf.08"	"Leaf"	8	2	45	444.211172254554	-271.94995255323
"Leaf.08"	"Leaf"	8	2	46	435.57623012796	-274.878736348927
"Leaf.08"	"Leaf"	8	2	47	420.071668011679	-279.69371180993
"Leaf.08"	"Leaf"	8	2	48	406.139538801445	-285.926071806735
"Leaf.08"	"Leaf"	8	2	49	395.399881647303	-288.137008287609
"Leaf.08"	"Leaf"	8	2	50	385.17541719374	-292.109604886619
"Leaf.08"	"Leaf"	8	2	51	366.179272337184	-293.384170690426
"Leaf.08"	"Leaf"	8	2	52	354.765712093447	-291.371029041125
"Leaf.08"	"Leaf"	8	2	53	344.901391970219	-294.115468316424
"Leaf.08"	"Leaf"	8	2	54	340.668769129583	-296.019970075576
"Leaf.08"	"Leaf"	8	2	55	335.378906083481	-298.268747417063
"Leaf.08"	"Leaf"	8	2	56	331.85680652013	-299.123333008287
"Leaf.08"	"Leaf"	8	2	57	329.391947162246	-299.633643017175
"Leaf.08"	"Leaf"	8	2	58	325.359537590008	-298.023369250514
"Leaf.08"	"Leaf"	8	2	59	322.903222942585	-297.303080589845
"Leaf.08"	"Leaf"	8	2	60	319.929274248736	-295.172731430912
"Leaf.03"	"Leaf"	3	3	1	304.485050806099	-240.27913263837
"Leaf.03"	"Leaf"	3	3	2	304.855600623456	-236.494707903365
"Leaf.03"	"Leaf"	3	3	3	306.287602447193	-228.586383225235
"Leaf.03"	"Leaf"	3	3	4	306.660542619107	-224.457702572997
"Leaf.03"	"Leaf"	3	3	5	307.076509173042	-214.132415410566
"Leaf.03"	"Leaf"	3	3	6	306.76093751049	-209.998954049215
"Leaf.03"	"Leaf"	3	3	7	307.502037145204	-202.430104579205
"Leaf.03"	"Leaf"	3	3	8	307.525940690772	-198.987545406875
